step	accuracy
364	0.812874251497006
365	0.812874251497006
366	0.812874251497006
367	0.812874251497006
368	0.812874251497006
369	0.812874251497006
370	0.812874251497006
371	0.812874251497006
372	0.812874251497006
373	0.812874251497006
374	0.812874251497006
375	0.812874251497006
376	0.812874251497006
377	0.812874251497006
378	0.812874251497006
379	0.812874251497006
380	0.812874251497006
381	0.812874251497006
382	0.812874251497006
383	0.812874251497006
384	0.812874251497006
385	0.812874251497006
386	0.812874251497006
387	0.812874251497006
388	0.812874251497006
389	0.812874251497006
390	0.812874251497006
391	0.812874251497006
392	0.812874251497006
393	0.812874251497006
394	0.812874251497006
395	0.812874251497006
396	0.812874251497006
397	0.812874251497006
398	0.812874251497006
399	0.812874251497006
400	0.812874251497006
401	0.812874251497006
402	0.812874251497006
403	0.812874251497006
404	0.812874251497006
405	0.812874251497006
406	0.812874251497006
407	0.812874251497006
408	0.812874251497006
409	0.812874251497006
410	0.812874251497006
411	0.812874251497006
412	0.812874251497006
413	0.812874251497006
414	0.812874251497006
415	0.812874251497006
416	0.812874251497006
417	0.812874251497006
418	0.812874251497006
419	0.812874251497006
420	0.812874251497006
421	0.812874251497006
422	0.812874251497006
423	0.812874251497006
424	0.812874251497006
425	0.812874251497006
426	0.812874251497006
427	0.812874251497006
428	0.812874251497006
429	0.812874251497006
430	0.812874251497006
431	0.812874251497006
432	0.812874251497006
433	0.812874251497006
434	0.812874251497006
435	0.812874251497006
436	0.812874251497006
437	0.812874251497006
438	0.812874251497006
439	0.812874251497006
440	0.812874251497006
441	0.812874251497006
442	0.812874251497006
443	0.812874251497006
444	0.812874251497006
445	0.812874251497006
446	0.812874251497006
447	0.812874251497006
448	0.812874251497006
449	0.812874251497006
450	0.812874251497006
451	0.812874251497006
452	0.812874251497006
453	0.812874251497006
454	0.812874251497006
455	0.812874251497006
456	0.812874251497006
457	0.812874251497006
458	0.812874251497006
459	0.812874251497006
460	0.812874251497006
461	0.812874251497006
462	0.812874251497006
463	0.812874251497006
464	0.812874251497006
465	0.812874251497006
466	0.812874251497006
467	0.812874251497006
468	0.812874251497006
469	0.812874251497006
470	0.812874251497006
471	0.812874251497006
472	0.812874251497006
473	0.812874251497006
474	0.812874251497006
475	0.812874251497006
476	0.812874251497006
477	0.812874251497006
478	0.812874251497006
479	0.812874251497006
480	0.812874251497006
481	0.812874251497006
482	0.812874251497006
483	0.812874251497006
484	0.812874251497006
485	0.812874251497006
486	0.812874251497006
487	0.812874251497006
488	0.812874251497006
489	0.812874251497006
490	0.812874251497006
491	0.812874251497006
492	0.812874251497006
493	0.812874251497006
494	0.812874251497006
495	0.812874251497006
496	0.812874251497006
497	0.812874251497006
498	0.812874251497006
499	0.812874251497006
500	0.812874251497006
501	0.812874251497006
502	0.812874251497006
503	0.812874251497006
504	0.812874251497006
505	0.812874251497006
506	0.812874251497006
507	0.812874251497006
508	0.812874251497006
509	0.812874251497006
510	0.812874251497006
511	0.812874251497006
512	0.812874251497006
513	0.812874251497006
514	0.812874251497006
515	0.812874251497006
516	0.812874251497006
517	0.812874251497006
518	0.812874251497006
519	0.812874251497006
520	0.812874251497006
521	0.812874251497006
522	0.812874251497006
523	0.812874251497006
524	0.812874251497006
525	0.812874251497006
526	0.812874251497006
527	0.812874251497006
528	0.812874251497006
529	0.812874251497006
530	0.812874251497006
531	0.812874251497006
532	0.812874251497006
533	0.812874251497006
534	0.812874251497006
535	0.812874251497006
536	0.812874251497006
537	0.812874251497006
538	0.812874251497006
539	0.812874251497006
540	0.812874251497006
541	0.812874251497006
542	0.812874251497006
543	0.812874251497006
544	0.812874251497006
545	0.812874251497006
546	0.812874251497006
547	0.812874251497006
548	0.812874251497006
549	0.812874251497006
550	0.812874251497006
551	0.812874251497006
552	0.812874251497006
553	0.812874251497006
554	0.812874251497006
555	0.812874251497006
556	0.812874251497006
557	0.812874251497006
558	0.812874251497006
559	0.812874251497006
560	0.812874251497006
561	0.812874251497006
562	0.812874251497006
563	0.812874251497006
564	0.812874251497006
565	0.812874251497006
566	0.812874251497006
567	0.812874251497006
568	0.812874251497006
569	0.812874251497006
570	0.812874251497006
571	0.812874251497006
572	0.812874251497006
573	0.812874251497006
574	0.812874251497006
575	0.812874251497006
576	0.812874251497006
577	0.812874251497006
578	0.812874251497006
579	0.812874251497006
580	0.812874251497006
581	0.812874251497006
582	0.812874251497006
583	0.812874251497006
584	0.812874251497006
585	0.812874251497006
586	0.812874251497006
587	0.812874251497006
588	0.812874251497006
589	0.812874251497006
590	0.812874251497006
591	0.812874251497006
592	0.812874251497006
593	0.812874251497006
594	0.812874251497006
595	0.812874251497006
596	0.812874251497006
597	0.812874251497006
598	0.812874251497006
599	0.812874251497006
600	0.812874251497006
601	0.812874251497006
602	0.812874251497006
603	0.812874251497006
604	0.812874251497006
605	0.812874251497006
606	0.812874251497006
607	0.812874251497006
608	0.812874251497006
609	0.812874251497006
610	0.812874251497006
611	0.812874251497006
612	0.812874251497006
613	0.812874251497006
614	0.812874251497006
615	0.812874251497006
616	0.812874251497006
617	0.812874251497006
618	0.812874251497006
619	0.812874251497006
620	0.812874251497006
621	0.812874251497006
622	0.812874251497006
623	0.812874251497006
624	0.812874251497006
625	0.812874251497006
626	0.812874251497006
627	0.812874251497006
628	0.812874251497006
629	0.812874251497006
630	0.812874251497006
631	0.812874251497006
632	0.812874251497006
633	0.812874251497006
634	0.812874251497006
635	0.812874251497006
636	0.812874251497006
637	0.812874251497006
638	0.812874251497006
639	0.812874251497006
640	0.812874251497006
641	0.812874251497006
642	0.812874251497006
643	0.812874251497006
644	0.812874251497006
645	0.812874251497006
646	0.812874251497006
647	0.812874251497006
648	0.812874251497006
649	0.812874251497006
650	0.812874251497006
651	0.812874251497006
652	0.812874251497006
653	0.812874251497006
654	0.812874251497006
655	0.812874251497006
656	0.812874251497006
657	0.812874251497006
658	0.812874251497006
659	0.812874251497006
660	0.812874251497006
661	0.812874251497006
662	0.812874251497006
663	0.812874251497006
664	0.812874251497006
665	0.812874251497006
666	0.812874251497006
667	0.812874251497006
668	0.812874251497006
669	0.812874251497006
670	0.812874251497006
671	0.812874251497006
672	0.812874251497006
673	0.812874251497006
674	0.812874251497006
675	0.812874251497006
676	0.812874251497006
677	0.812874251497006
678	0.812874251497006
679	0.812874251497006
680	0.812874251497006
681	0.812874251497006
682	0.812874251497006
683	0.812874251497006
684	0.812874251497006
685	0.812874251497006
686	0.812874251497006
687	0.812874251497006
688	0.812874251497006
689	0.812874251497006
690	0.812874251497006
691	0.812874251497006
692	0.812874251497006
693	0.812874251497006
694	0.812874251497006
695	0.812874251497006
696	0.812874251497006
697	0.812874251497006
698	0.812874251497006
699	0.812874251497006
700	0.812874251497006
701	0.812874251497006
702	0.812874251497006
703	0.812874251497006
704	0.812874251497006
705	0.812874251497006
706	0.812874251497006
707	0.812874251497006
708	0.812874251497006
709	0.812874251497006
710	0.812874251497006
711	0.812874251497006
712	0.812874251497006
713	0.812874251497006
714	0.812874251497006
715	0.812874251497006
716	0.812874251497006
717	0.812874251497006
718	0.812874251497006
719	0.812874251497006
720	0.812874251497006
721	0.812874251497006
722	0.812874251497006
723	0.812874251497006
724	0.812874251497006
725	0.812874251497006
726	0.812874251497006
727	0.812874251497006
728	0.812874251497006
729	0.812874251497006
730	0.812874251497006
731	0.812874251497006
732	0.812874251497006
733	0.812874251497006
734	0.812874251497006
735	0.812874251497006
736	0.812874251497006
737	0.812874251497006
738	0.812874251497006
739	0.812874251497006
740	0.812874251497006
741	0.812874251497006
742	0.812874251497006
743	0.812874251497006
744	0.812874251497006
745	0.812874251497006
746	0.812874251497006
747	0.812874251497006
748	0.812874251497006
749	0.812874251497006
750	0.812874251497006
751	0.812874251497006
752	0.812874251497006
753	0.812874251497006
754	0.812874251497006
755	0.812874251497006
756	0.812874251497006
757	0.812874251497006
758	0.812874251497006
759	0.812874251497006
760	0.812874251497006
761	0.812874251497006
762	0.812874251497006
763	0.812874251497006
764	0.812874251497006
765	0.812874251497006
766	0.812874251497006
767	0.812874251497006
768	0.812874251497006
769	0.812874251497006
770	0.812874251497006
771	0.812874251497006
772	0.812874251497006
773	0.812874251497006
774	0.812874251497006
775	0.812874251497006
776	0.812874251497006
777	0.812874251497006
778	0.812874251497006
779	0.812874251497006
780	0.812874251497006
781	0.812874251497006
782	0.812874251497006
783	0.812874251497006
784	0.812874251497006
785	0.812874251497006
786	0.812874251497006
787	0.812874251497006
788	0.812874251497006
789	0.812874251497006
790	0.812874251497006
791	0.812874251497006
792	0.812874251497006
793	0.812874251497006
794	0.812874251497006
795	0.812874251497006
796	0.812874251497006
797	0.812874251497006
798	0.812874251497006
799	0.812874251497006
800	0.812874251497006
801	0.812874251497006
802	0.812874251497006
803	0.812874251497006
804	0.812874251497006
805	0.812874251497006
806	0.812874251497006
807	0.812874251497006
808	0.812874251497006
809	0.812874251497006
810	0.812874251497006
811	0.812874251497006
812	0.812874251497006
813	0.812874251497006
814	0.812874251497006
815	0.812874251497006
816	0.812874251497006
817	0.812874251497006
818	0.812874251497006
819	0.812874251497006
820	0.812874251497006
821	0.812874251497006
822	0.812874251497006
823	0.812874251497006
824	0.812874251497006
825	0.812874251497006
826	0.812874251497006
827	0.812874251497006
828	0.812874251497006
829	0.812874251497006
830	0.812874251497006
831	0.812874251497006
832	0.812874251497006
833	0.812874251497006
834	0.812874251497006
835	0.812874251497006
836	0.812874251497006
837	0.812874251497006
838	0.812874251497006
839	0.812874251497006
840	0.812874251497006
841	0.812874251497006
842	0.812874251497006
843	0.812874251497006
844	0.812874251497006
845	0.812874251497006
846	0.812874251497006
847	0.812874251497006
848	0.812874251497006
849	0.812874251497006
850	0.812874251497006
851	0.812874251497006
852	0.812874251497006
853	0.812874251497006
854	0.812874251497006
855	0.812874251497006
856	0.812874251497006
857	0.812874251497006
858	0.812874251497006
859	0.812874251497006
860	0.812874251497006
861	0.812874251497006
862	0.812874251497006
863	0.812874251497006
864	0.812874251497006
865	0.812874251497006
866	0.812874251497006
867	0.812874251497006
868	0.812874251497006
869	0.812874251497006
870	0.812874251497006
871	0.812874251497006
872	0.812874251497006
873	0.812874251497006
874	0.812874251497006
875	0.812874251497006
876	0.812874251497006
877	0.812874251497006
878	0.812874251497006
879	0.812874251497006
880	0.812874251497006
881	0.812874251497006
882	0.812874251497006
883	0.812874251497006
884	0.812874251497006
885	0.812874251497006
886	0.812874251497006
887	0.812874251497006
888	0.812874251497006
889	0.812874251497006
890	0.812874251497006
891	0.812874251497006
892	0.812874251497006
893	0.812874251497006
894	0.812874251497006
895	0.812874251497006
896	0.812874251497006
897	0.812874251497006
898	0.812874251497006
899	0.812874251497006
900	0.812874251497006
901	0.812874251497006
902	0.812874251497006
903	0.812874251497006
904	0.812874251497006
905	0.812874251497006
906	0.812874251497006
907	0.812874251497006
908	0.812874251497006
909	0.812874251497006
910	0.812874251497006
911	0.812874251497006
912	0.812874251497006
913	0.812874251497006
914	0.812874251497006
915	0.812874251497006
916	0.812874251497006
917	0.812874251497006
918	0.812874251497006
919	0.812874251497006
920	0.812874251497006
921	0.812874251497006
922	0.812874251497006
923	0.812874251497006
924	0.812874251497006
925	0.812874251497006
926	0.812874251497006
927	0.812874251497006
928	0.812874251497006
929	0.812874251497006
930	0.812874251497006
931	0.812874251497006
932	0.812874251497006
933	0.812874251497006
934	0.812874251497006
935	0.812874251497006
936	0.812874251497006
937	0.812874251497006
938	0.812874251497006
939	0.812874251497006
940	0.812874251497006
941	0.812874251497006
942	0.812874251497006
943	0.812874251497006
944	0.812874251497006
945	0.812874251497006
946	0.812874251497006
947	0.812874251497006
948	0.812874251497006
949	0.812874251497006
950	0.812874251497006
951	0.812874251497006
952	0.812874251497006
953	0.812874251497006
954	0.812874251497006
955	0.812874251497006
956	0.812874251497006
957	0.812874251497006
958	0.812874251497006
959	0.812874251497006
960	0.812874251497006
961	0.812874251497006
962	0.812874251497006
963	0.812874251497006
964	0.812874251497006
965	0.812874251497006
966	0.812874251497006
967	0.812874251497006
968	0.812874251497006
969	0.812874251497006
970	0.812874251497006
971	0.812874251497006
972	0.812874251497006
973	0.812874251497006
974	0.812874251497006
975	0.812874251497006
976	0.812874251497006
977	0.812874251497006
978	0.812874251497006
979	0.812874251497006
980	0.812874251497006
981	0.812874251497006
982	0.812874251497006
983	0.812874251497006
984	0.812874251497006
985	0.812874251497006
986	0.812874251497006
987	0.812874251497006
988	0.812874251497006
989	0.812874251497006
990	0.812874251497006
991	0.812874251497006
992	0.812874251497006
993	0.812874251497006
994	0.812874251497006
995	0.812874251497006
996	0.812874251497006
997	0.812874251497006
998	0.812874251497006
999	0.812874251497006
